,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Weekend,Revenue,Month_Dec,Month_Feb,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Returning_Visitor,Browser_3,Browser_7,Browser_9,Browser_11,Browser_12,Browser_13,OperatingSystems_2,OperatingSystems_3,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,TrafficType_1,TrafficType_2,TrafficType_3,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_12,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_16,TrafficType_17,TrafficType_18,TrafficType_19,TrafficType_20
11484,12,4.17795452495984,0,0.0,110,24.814905270675307,0.39810717055349726,0.49756639978181233,0.6711473729386301,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11485,0,0.0,0,0.0,30,18.12930799738796,0.30770773084274666,0.4688699078989226,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11486,2,3.2993046050458106,1,0.8817926399842224,42,19.785577068425333,0.0,0.37383800712071824,0.6329213489902857,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11487,0,0.0,0,0.0,12,20.38913264823839,0.5064956830991268,0.5846911507041127,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11488,0,0.0,0,0.0,6,7.69397670496283,0.0,0.5818107597344988,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11489,0,0.0,0,0.0,20,17.756980845935818,0.0,0.48310694310342917,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11490,0,0.0,0,0.0,10,10.898876307163576,0.0,0.4216846042343269,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11491,0,0.0,0,0.0,91,22.138200301929324,0.30745370524226157,0.47157404281516635,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11492,3,3.5020167457546947,0,0.0,26,15.887183631014155,0.46365894433415605,0.5202045401485752,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11493,0,0.0,0,0.0,10,13.077281937544843,0.0,0.45730505192732634,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11494,1,3.421873233366543,0,0.0,11,12.585932495517932,0.0,0.5153870006571923,0.6876811704188303,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11495,5,4.142651208797822,4,0.8982034501476249,28,18.847993445535685,0.0,0.35232921477863655,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11496,0,0.0,0,0.0,48,16.000061529110145,0.5212464224475238,0.5784844467122576,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11497,4,3.338663304522279,0,0.0,24,17.797803330407483,0.3777559668872198,0.48531636786796184,0.6871605414213285,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11498,0,0.0,0,0.0,2,6.741700670205533,0.0,0.6309573444801932,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11499,4,4.196474909428771,0,0.0,13,16.525179581772193,0.0,0.4858927532542991,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11500,0,0.0,0,0.0,8,10.172774528911136,0.5623730565710474,0.5605763010904018,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11501,4,3.1638346512612276,0,0.0,70,19.591202600233686,0.0,0.4291466828126393,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11502,0,0.0,0,0.0,7,9.96020642510396,0.49111861139209245,0.5641471390400097,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11503,0,0.0,0,0.0,79,22.211875760601096,0.3024688085738497,0.4431403919630032,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11504,10,4.11513807069004,0,0.0,27,16.357128759696568,0.3601664127215917,0.45641070754461416,0.6873288866238266,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11505,0,0.0,0,0.0,40,24.80151362129777,0.30022248457408934,0.5301276105989966,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11506,0,0.0,0,0.0,3,4.203174266199739,0.6309573444801932,0.6443940148483754,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11507,3,3.4149227025452795,0,0.0,2,4.329120084183514,0.5253055608807534,0.5564161732248921,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11508,0,0.0,0,0.0,2,3.8725005216492607,0.0,0.6309573444801932,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11509,9,3.8656899663655677,2,0.9012966508267525,9,8.813124662657502,0.0,0.4459995982815775,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11510,0,0.0,0,0.0,1,0.0,0.7247796636776955,0.7247796636776955,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11511,8,4.074849210151799,0,0.0,116,23.935596649764154,0.0,0.3924957417235765,0.6880418051378133,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11512,8,3.712017205585455,0,0.0,374,33.49735132613108,0.28823318855489155,0.4041509119335135,0.6519836771034107,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11513,2,2.0450660762476343,4,0.8834269270759233,401,33.45137620468597,0.3661094646900039,0.46746486956034045,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11514,4,3.661100192507208,0,0.0,11,10.6851384144771,0.0,0.43392765211260437,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11515,0,0.0,0,0.0,96,27.577643566651165,0.41627660370093655,0.49029733558957245,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11516,0,0.0,0,0.0,5,9.071115605227764,0.5253055608807534,0.47428812195586234,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11517,2,3.264208782246837,0,0.0,85,25.568931424549575,0.2980727040876621,0.4384645986602606,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11518,0,0.0,2,0.8794034486153678,90,26.156478961600616,0.45629553966559805,0.5373388035389397,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11519,3,3.6664715503175076,0,0.0,137,24.768543350008574,0.2705391742598356,0.3429828826877598,0.6885640622810899,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11520,3,3.200684258096527,0,0.0,10,9.153519460888512,0.0,0.43392765211260437,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11521,0,0.0,0,0.0,7,7.089357224170666,0.5641471390400097,0.6480348905915427,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11522,1,2.7983908221085096,0,0.0,6,8.4712747006892,0.5818107597344988,0.6309573444801932,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11523,0,0.0,0,0.0,1,0.0,0.7247796636776955,0.7247796636776955,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11524,0,0.0,2,0.8126265298240961,16,15.78617282267959,0.4356161424875632,0.5901257115905197,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11525,0,0.0,0,0.0,40,21.65024489178749,0.3448650883028483,0.47013509221996774,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11526,11,4.032379024428332,3,0.8803294900249823,64,26.090340196836713,0.33233639597050296,0.4436873910615208,0.6873064491554919,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11527,2,2.405046170032209,0,0.0,35,19.85772180411628,0.0,0.40888237083597573,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11528,2,1.8678300377473125,0,0.0,7,8.155210422854031,0.5492802716530588,0.5664784046531814,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11529,0,0.0,0,0.0,4,7.069871290209734,0.0,0.4781762498950185,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11530,7,3.688377975524141,0,0.0,48,18.060677291151652,0.4698671182504534,0.4883969038781017,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11531,2,3.9256175386772885,0,0.0,5,7.758749491885154,0.0,0.4781762498950185,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11532,3,3.4203358580991887,0,0.0,39,18.04345236150781,0.37984122256195146,0.4809055941412061,0.6772608274861968,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11533,7,3.6300247889121176,0,0.0,41,17.626282307705562,0.3400286197189693,0.40281981356404745,0.6842283150163181,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11534,0,0.0,0,0.0,14,14.529889369067018,0.0,0.43911551643447244,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11535,1,0.0,4,0.8994939091968284,224,26.62344111502981,0.3836519202292871,0.4654471740929724,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11536,0,0.0,0,0.0,21,16.902843931589555,0.39059030753010593,0.5237039886698744,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11537,12,4.924801566394893,1,0.7084204769276184,155,28.56591795759857,0.3009601552978403,0.43472619502563115,0.617154672140956,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11538,4,3.1220504362809276,0,0.0,66,21.93404653428085,0.0,0.4369087919359786,0.6880252604497729,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11539,0,0.0,0,0.0,7,6.681884558846998,0.49111861139209245,0.5818107597344988,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11540,0,0.0,0,0.0,1,0.0,0.7247796636776955,0.7247796636776955,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11541,8,4.252237817023114,2,0.9026133006579556,43,19.67328128583392,0.0,0.45009463599892097,0.6801123700409488,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11542,10,4.295368936217725,0,0.0,81,19.865769351845582,0.0,0.30987489703787885,0.6787766761878169,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11543,0,0.0,0,0.0,33,17.973489052355337,0.496932282694062,0.5638381346629258,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11544,0,0.0,0,0.0,13,12.265455477170653,0.0,0.41147044516341724,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11545,8,3.7737790675936753,3,0.9010617175341228,100,21.985324325999994,0.2846618380442975,0.4133836868024928,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11546,0,0.0,0,0.0,29,13.664665130958904,0.42754358079979127,0.4649951594202822,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11547,0,0.0,0,0.0,9,9.373561510546509,0.5818107597344988,0.6162678272273026,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11548,6,3.532574036945495,0,0.0,152,26.10284580594908,0.31387871184908234,0.46830335389573086,0.393088056184833,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11549,1,1.8678300377473125,4,0.901551897311483,248,29.263187627993492,0.33652526569136326,0.43588988778242266,0.47913855357313156,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11550,0,0.0,1,0.8578823711415565,119,22.435750591121227,0.3515200275687462,0.3765135734936711,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11551,6,4.038912636959433,1,0.8798753406822601,37,20.159554832794136,0.39239034345986645,0.39872248295910184,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11552,0,0.0,0,0.0,22,13.703252975295898,0.0,0.3942413238780933,0.687722751496884,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11553,1,0.0,0,0.0,25,11.684026190334663,0.0,0.42249243428576794,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11554,13,3.7857195585061234,0,0.0,87,22.742289089697305,0.36238983183884776,0.43333706931923816,0.532543514545198,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11555,7,4.038912636959433,0,0.0,237,30.71533885803261,0.3148550060046839,0.4136439843303741,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11556,0,0.0,0,0.0,13,10.032786409896149,0.5405571041338041,0.5987028556612384,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11557,1,4.082022652470827,2,0.8947576090894511,65,17.524319068947296,0.0,0.46049374402068133,0.6535562441184861,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11558,0,0.0,2,0.8236624152735014,27,15.360807165690062,0.4093512778407286,0.43944310257250785,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11559,0,0.0,1,0.0,10,19.232369235415874,0.45730505192732634,0.5492802716530588,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11560,0,0.0,0,0.0,23,15.356027302910817,0.4366484177771779,0.4822273651494934,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11561,5,4.217249925877563,1,0.0,117,29.286839943922008,0.4189085340072423,0.46156095192335483,0.5977596899419391,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11562,1,2.522564025180417,0,0.0,22,14.611360559836367,0.5018051016926849,0.5920242014698393,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11563,2,2.639037155533851,0,0.0,11,11.4680239256894,0.0,0.43392765211260437,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11564,0,0.0,0,0.0,6,6.241701384500473,0.0,0.5064956830991268,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11565,0,0.0,0,0.0,1,0.42488076743619924,0.0,0.5818107597344988,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11566,0,0.0,0,0.0,11,13.158379241556327,0.0,0.3400286197189693,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11567,0,0.0,2,0.8710370696430996,48,17.985946593980735,0.3838519465665618,0.45939544741430066,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11568,0,0.0,0,0.0,16,11.004780674270531,0.0,0.34532572185073235,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11569,0,0.0,0,0.0,22,12.522541822094547,0.4486704437376187,0.5276718981965148,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11570,0,0.0,0,0.0,7,10.037281948558272,0.6118016478046023,0.5975580995306574,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11571,11,3.5807912019337578,1,0.0,81,23.41212266580676,0.0,0.4470823944404604,0.6777430843899411,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11572,0,0.0,0,0.0,19,17.759627909801708,0.3348630824871493,0.5146096434316931,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11573,3,3.433726688066926,0,0.0,81,29.334104738298656,0.3284267664821771,0.46561100183399806,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11574,10,4.749967249480641,2,0.8966565770625676,220,32.07972779734047,0.3432911039194717,0.46670144789014895,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11575,5,3.7265933998312484,0,0.0,55,17.65434935113795,0.3683338188126108,0.34230325831854524,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11576,3,3.220460371279342,5,0.9008633806380401,39,17.03911388769397,0.41983503945825607,0.44690087435531994,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11577,2,3.0812753152763728,0,0.0,33,18.85952660857486,0.0,0.45249747324752115,0.6674987976508951,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11578,0,0.0,2,0.8682429287055908,1,0.0,0.5818107597344988,0.6683250616241063,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11579,11,4.508552442636708,0,0.0,52,19.888946442598264,0.0,0.44329606077769396,0.686614643938801,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11580,0,0.0,0,0.0,2,19.89326569722744,0.6309573444801932,0.6842554289186317,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11581,0,0.0,0,0.0,1,0.0,0.7247796636776955,0.7247796636776955,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11582,8,3.7540884805380217,0,0.0,8,8.322759142806197,0.0,0.4409301048745806,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11583,4,3.701880693736153,0,0.0,15,12.546668783841195,0.353952925261558,0.4938172250934072,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
